level_0,index,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5557,5751,5833,5,271.75,1.0,0.0,40,675.2020988,0.015,0.019412202,0.0,0.0,Oct,2.0,2,3,2,Returning_Visitor,False,False
5558,5752,5834,0,0.0,2.0,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,Oct,4.0,1,1,2,Returning_Visitor,False,False
5559,5753,5835,1,8.1,0.0,0.0,16,2227.8,0.0,0.021428571,0.0,0.0,Sep,2.0,2,1,5,New_Visitor,False,True
5560,5754,5836,3,195.4,2.0,294.6,93,6412.233333,0.0,0.0266875979999999,0.0,0.0,Sep,2.0,2,9,2,Returning_Visitor,False,True
5561,5755,5837,3,36.2,0.0,0.0,2,4.0,0.0,0.04,27.79373861,0.0,Oct,2.0,2,6,2,New_Visitor,True,False
5562,5756,5838,4,71.33333333,0.0,0.0,21,295.3333333,0.016666667,0.058333333,0.0,0.0,Jul,2.0,10,3,2,Returning_Visitor,True,True
5563,5757,5839,0,0.0,3.0,44.0,52,1216.364286,0.050909091,0.073225108,0.0,0.0,Sep,3.0,2,1,13,Returning_Visitor,True,False
5564,5758,5840,0,0.0,0.0,0.0,35,1608.7,0.0,0.002857143,0.0,0.0,Sep,2.0,4,3,2,New_Visitor,False,False
5565,5759,5841,0,0.0,0.0,0.0,24,1476.021429,0.013043478,0.024378882,0.0,0.0,Sep,2.0,2,8,2,Returning_Visitor,False,False
5566,5760,5842,0,0.0,0.0,0.0,6,1156.5,0.0,0.033333333,0.0,0.0,Nov,2.0,2,1,20,Returning_Visitor,False,False
5567,5761,5843,3,25.6,0.0,0.0,10,327.7733333,0.0,0.013095238,11.78466261,0.0,Jul,1.0,1,1,5,Returning_Visitor,False,True
5568,5762,5844,6,103.9,3.0,50.2,9,1759.0666670000005,0.011764706,0.024705882,0.0,0.0,Sep,1.0,1,7,5,Returning_Visitor,False,False
5569,5763,5845,11,603.8,2.0,102.75,305,5018.328289,0.001607717,0.005625881,0.0,0.0,Oct,3.0,2,6,3,Returning_Visitor,False,False
5570,5764,5846,0,0.0,0.0,0.0,3,11.0,0.066666667,0.133333333,0.0,0.0,Jun,2.0,2,1,4,Returning_Visitor,False,False
5571,5765,5847,0,0.0,0.0,0.0,31,631.0857143,0.012903226,0.02078853,0.0,0.0,Jun,2.0,2,8,1,Returning_Visitor,False,False
5572,5766,5848,1,17.2,0.0,0.0,4,192.4,0.0,0.01,0.0,0.0,Sep,2.0,2,2,2,New_Visitor,False,False
5573,5767,5849,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2.0,4,7,1,Returning_Visitor,False,False
5574,5768,5850,3,61.4,1.0,0.0,19,381.6,0.040909091,0.056818182,8.330574815,0.0,Aug,1.0,1,4,1,Returning_Visitor,False,True
5575,5769,5851,0,0.0,0.0,0.0,20,1002.366667,0.0,0.0078947369999999,47.57898514,0.0,Oct,2.0,2,4,2,Returning_Visitor,True,True
5576,5770,5852,0,0.0,0.0,0.0,12,213.2833333,0.016666667,0.041666667,0.0,0.0,Aug,3.0,2,3,4,Returning_Visitor,False,False
5577,5771,5853,2,61.5,0.0,0.0,15,1950.386667,0.0,0.007291667,0.0,0.0,Nov,2.0,10,2,4,Returning_Visitor,True,False
5578,5772,5854,4,134.1,0.0,0.0,7,110.3,0.0,0.015151515,0.0,0.0,Sep,3.0,2,1,5,New_Visitor,False,False
5579,5773,5855,1,65.4,0.0,0.0,37,2097.42,0.003603604,0.010990991,0.0,0.0,Jul,1.0,1,5,2,Returning_Visitor,False,False
5580,5774,5856,0,0.0,0.0,0.0,60,1288.563333,0.0,0.017777778,0.0,0.0,Jun,2.0,4,3,4,Returning_Visitor,False,False
5581,5775,5857,2,55.4,0.0,0.0,20,654.2,0.0,0.00952381,0.0,0.0,Sep,4.0,1,1,2,New_Visitor,True,False
5582,5776,5858,0,0.0,0.0,0.0,2,28.2,0.0,0.1,0.0,0.0,Jul,2.0,2,1,1,Returning_Visitor,False,False
5583,5777,5859,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2,3,13,Returning_Visitor,False,False
5584,5778,5860,0,0.0,0.0,0.0,45,507.1111111000001,0.008888889,0.024444444,0.0,0.0,Jun,4.0,2,3,1,Returning_Visitor,False,False
5585,5779,5861,11,456.2333333000001,1.0,13.0,89,1904.653507,0.01827957,0.0270029239999999,0.0,0.0,Oct,1.0,1,4,3,Returning_Visitor,False,False
5586,5780,5862,2,95.3,0.0,0.0,14,262.587619,0.0125,0.004910714,0.0,0.0,Nov,1.0,1,4,2,New_Visitor,False,False
5587,5782,5864,7,70.5,0.0,0.0,24,463.6940476,0.0136200719999999,0.045071685,0.0,0.0,Jun,2.0,2,1,1,Returning_Visitor,False,False
5588,5783,5865,0,0.0,0.0,0.0,16,196.3333333,0.0125,0.023958333,0.0,0.0,Oct,1.0,1,3,2,Returning_Visitor,True,False
5589,5784,5866,0,0.0,0.0,0.0,28,403.8333333,0.017857143,0.029829932,0.0,0.0,Jul,1.0,1,6,4,Returning_Visitor,False,False
5590,5785,5867,0,0.0,0.0,0.0,20,799.0619048,0.0125,0.04275,0.0,0.0,Jun,1.0,1,6,4,Returning_Visitor,False,False
5591,5786,5868,0,0.0,0.0,0.0,17,472.9,0.0125,0.025,0.0,0.0,Oct,3.0,2,3,1,Returning_Visitor,False,False
5592,5787,5869,1,10.0,1.0,36.6,78,1983.225629,0.0025,0.0079166669999999,15.50362136,0.0,Jun,3.0,2,1,2,Returning_Visitor,False,False
5593,5788,5870,0,0.0,0.0,0.0,9,311.7,0.0,0.055555556,0.0,0.0,Jun,2.0,2,4,13,Returning_Visitor,False,False
5594,5789,5871,2,11.0,0.0,0.0,59,779.2628571,0.0,0.007471264,0.0,0.0,Aug,4.0,1,1,4,Returning_Visitor,False,False
5595,5790,5872,0,0.0,0.0,0.0,25,334.3833333,0.0,0.008333333,0.0,0.0,Sep,2.0,2,3,4,Returning_Visitor,False,False
5596,5791,5873,1,15.8,3.0,97.8,32,1213.65,0.005405405,0.0243243239999999,1.273317415,0.0,Aug,2.0,2,3,2,Returning_Visitor,False,True
5597,5792,5874,4,68.66666667,0.0,0.0,14,617.15,0.0,0.004444444,9.253161679,0.0,Sep,1.0,1,6,5,New_Visitor,False,True
5598,5793,5875,1,30.86666667,3.0,7.0,15,398.2566667,0.0,0.025,0.0,0.0,Nov,1.0,1,3,2,Returning_Visitor,False,False
5599,5794,5876,0,0.0,0.0,0.0,4,271.46666669999996,0.0,0.021428571,0.0,0.0,Jul,3.0,2,1,6,Returning_Visitor,False,False
5600,5795,5877,8,498.9809654,6.0,433.1,99,2129.989707,0.001869159,0.006805318,129.10137379999998,0.0,Nov,2.0,2,2,1,Returning_Visitor,True,False
5601,5796,5878,0,0.0,0.0,0.0,18,476.1777778,0.05,0.066666667,1.718218835,0.0,Aug,3.0,2,5,13,Returning_Visitor,False,False
5602,5797,5879,5,84.34545455,3.0,106.8,80,4240.036204999999,0.000169693,0.011635537,1.257695521,0.0,Jul,3.0,2,1,2,Returning_Visitor,False,False
5603,5798,5880,0,0.0,0.0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,Jun,1.0,1,1,2,Returning_Visitor,True,False
5604,5799,5881,1,0.0,0.0,0.0,53,1170.733333,0.007272727,0.025454545,31.90320066,0.0,Aug,2.0,4,2,3,Returning_Visitor,False,True
5605,5800,5882,1,32.7,0.0,0.0,27,687.1966667,0.0,0.019393939,0.0,0.0,Nov,3.0,2,1,1,Returning_Visitor,False,False
5606,5801,5883,4,438.8,0.0,0.0,4,599.0,0.0,0.011111111,0.0,0.0,Aug,3.0,2,3,5,New_Visitor,True,False
5607,5802,5884,0,0.0,0.0,0.0,3,0.0,0.2,0.2,0.0,0.0,Aug,1.0,1,3,4,Returning_Visitor,False,False
5608,5803,5885,9,181.8166667,0.0,0.0,9,126.9166667,0.0,0.015384615,0.0,0.0,Sep,1.0,1,7,4,Returning_Visitor,False,False
5609,5804,5886,0,0.0,0.0,0.0,7,70.4,0.114285714,0.128571429,0.0,0.0,Jul,3.0,2,4,1,Returning_Visitor,False,False
5610,5805,5887,0,0.0,0.0,0.0,5,27.2,0.0,0.04,0.0,0.0,Nov,2.0,2,1,4,Returning_Visitor,False,False
5611,5806,5888,1,49.4,0.0,0.0,18,213.1714286,0.0,0.003921569,0.0,0.0,Oct,2.0,2,1,2,New_Visitor,False,False
5612,5807,5889,0,0.0,0.0,0.0,22,681.58,0.00952381,0.025396825,14.63523974,0.0,Nov,1.0,1,1,3,Returning_Visitor,True,True
5613,5808,5890,6,141.05833330000002,0.0,0.0,46,1728.866268,0.0,0.019059741,0.0,0.0,Jun,2.0,2,7,4,Returning_Visitor,False,False
5614,5809,5891,5,103.9,1.0,15.1,199,7959.909524,0.028594771,0.058447712,0.0,0.0,Aug,2.0,2,3,13,Returning_Visitor,False,False
5615,5810,5892,0,0.0,2.0,10.0,18,222.3,0.01,0.025,0.0,0.0,Jun,2.0,2,4,1,Returning_Visitor,True,False
5616,5811,5893,8,112.27,0.0,0.0,149,4304.366905,0.01025641,0.027991453,0.0,0.0,Sep,2.0,5,1,1,Returning_Visitor,False,False
5617,5812,5894,0,0.0,0.0,0.0,4,145.2,0.0,0.025,0.0,0.0,Aug,2.0,4,7,2,Returning_Visitor,False,False
5618,5813,5895,4,227.48,3.0,432.2,56,4895.26,0.016949153,0.0437853109999999,5.763678818,0.0,Nov,2.0,4,3,1,Returning_Visitor,False,False
5619,5814,5896,0,0.0,0.0,0.0,5,186.0666667,0.146666667,0.15952381,0.0,0.0,Jun,3.0,2,1,13,Returning_Visitor,False,False
5620,5815,5897,2,37.2,0.0,0.0,22,295.03333330000004,0.0,0.008333333,0.0,0.0,Nov,2.0,4,3,2,New_Visitor,False,False
5621,5816,5898,2,267.8,0.0,0.0,6,616.5,0.028571429,0.038095238,0.0,0.0,Sep,3.0,2,3,4,Returning_Visitor,False,False
5622,5817,5899,3,107.8,0.0,0.0,11,362.6,0.0,0.004761905,0.0,0.0,Sep,2.0,2,2,4,Returning_Visitor,False,False
5623,5818,5900,12,232.3404762,1.0,19.2,22,504.0285714,0.0,0.0037634409999999,0.0,0.0,Sep,1.0,1,1,3,New_Visitor,False,False
5624,5819,5901,3,50.94615385,1.0,42.4,38,1323.093695,0.007738095,0.012865853,5.62486136,0.0,Sep,3.0,2,8,2,Returning_Visitor,True,False
5625,5820,5902,14,603.9,2.0,52.4,46,1760.657143,0.01010929,0.0254213,2.006032937,0.0,Sep,1.0,1,6,4,Returning_Visitor,True,False
5626,5821,5903,5,168.2,0.0,0.0,15,2026.633333,0.008333333,0.039,0.0,0.0,Nov,3.0,2,7,13,Returning_Visitor,False,True
5627,5822,5904,1,18.2,0.0,0.0,6,32.2,0.085714286,0.10952381,0.0,0.0,Jun,1.0,1,1,3,Returning_Visitor,False,False
5628,5823,5905,0,0.0,0.0,0.0,4,157.2,0.04,0.1,0.0,0.0,Oct,1.0,8,3,1,Returning_Visitor,True,False
5629,5824,5906,1,5.5,3.0,169.2,14,517.66,0.011111111,0.022222222,50.18313917,0.0,Jul,3.0,2,1,2,Returning_Visitor,True,False
5630,5825,5907,0,0.0,0.0,0.0,4,1623.666667,0.133333333,0.140833333,0.0,0.0,Aug,1.0,1,1,3,Returning_Visitor,False,False
5631,5826,5908,4,239.6,2.0,70.5,50,981.5083333,0.0,0.003636364,0.0,0.0,Oct,2.0,2,2,2,New_Visitor,True,False
5632,5827,5909,10,172.3277778,0.0,0.0,20,902.9738095,0.0,0.009876543,0.0,0.0,Sep,4.0,2,4,4,Returning_Visitor,False,False
5633,5828,5910,3,39.3,0.0,0.0,29,316.2,0.0066666669999999,0.02,0.0,0.0,Sep,2.0,2,3,6,Returning_Visitor,False,False
5634,5829,5911,1,28.2,0.0,0.0,17,608.2166667,0.047777778,0.051851852,0.0,0.0,Jul,2.0,2,2,1,Returning_Visitor,False,False
5635,5830,5912,2,214.6,3.0,34.4,1,165.2,0.0,0.033333333,0.0,0.0,Jul,2.0,2,7,2,Returning_Visitor,False,False
5636,5831,5913,5,154.2,0.0,0.0,12,269.5357143,0.004444444,0.006111111,0.0,0.0,Aug,3.0,2,1,4,Returning_Visitor,False,False
5637,5832,5914,2,165.1333333,0.0,0.0,87,3220.336667,0.004597701,0.01954023,0.0,0.0,Jun,2.0,5,8,1,Returning_Visitor,False,True
5638,5833,5915,1,22.2,0.0,0.0,43,1257.9,0.00952381,0.020634921,0.0,0.0,Sep,2.0,4,1,3,Returning_Visitor,False,False
5639,5834,5916,12,245.7333333,4.0,1511.7,439,21857.04648,0.0035886259999999,0.012497612,11.43923328,0.0,Sep,2.0,2,1,13,Returning_Visitor,False,False
5640,5835,5917,15,169.0333333,0.0,0.0,223,2477.53655,0.0,0.003694084,0.17982681,0.0,Oct,2.0,2,7,3,Returning_Visitor,True,False
5641,5836,5918,6,176.6,2.0,204.4,45,789.3666667,0.0,0.004255319,0.0,0.0,Jun,2.0,5,7,2,New_Visitor,False,False
5642,5838,5920,0,0.0,0.0,0.0,19,281.4333333,0.038596491,0.082807018,0.0,0.0,Jun,2.0,2,3,4,Returning_Visitor,False,False
5643,5839,5921,3,81.6,0.0,0.0,9,1346.2,0.0,0.016666667,0.0,0.0,Nov,2.0,2,2,3,New_Visitor,False,False
5644,5840,5922,4,140.06666669999998,0.0,0.0,74,3146.709481,0.0192,0.042311111,0.93770521,0.0,Jul,1.0,1,1,1,Returning_Visitor,False,False
5645,5841,5923,0,0.0,0.0,0.0,3,57.4,0.0,0.133333333,0.0,0.0,Aug,3.0,2,1,3,Returning_Visitor,False,False
5646,5842,5924,0,0.0,0.0,0.0,2,78.1,0.18,0.171428571,0.0,0.0,Sep,2.0,5,3,2,Returning_Visitor,False,False
5647,5843,5925,0,0.0,0.0,0.0,15,431.2,0.0,0.007142857,0.0,0.0,Sep,2.0,5,9,5,New_Visitor,False,False
5648,5844,5926,9,252.667619,1.0,0.0,67,1060.693791,0.022685185,0.029967788,0.131837013,0.0,Oct,3.0,2,1,13,Returning_Visitor,False,True
5649,5845,5927,0,0.0,0.0,0.0,24,431.2,0.0125,0.055555556,0.0,0.0,Sep,1.0,8,2,1,Returning_Visitor,False,False
5650,5846,5928,5,43.325,1.0,295.4,20,675.6846244,0.026634769,0.049669967,0.0,0.0,Jul,1.0,1,4,2,Returning_Visitor,False,False
5651,5847,5929,4,135.4,0.0,0.0,2,46.8,0.0,0.0375,0.0,0.0,Sep,1.0,1,5,2,Returning_Visitor,False,True
5652,5848,5930,0,0.0,0.0,0.0,6,127.4,0.0,0.0,0.0,0.0,Aug,1.0,1,8,2,Returning_Visitor,False,False
5653,5849,5931,0,0.0,0.0,0.0,81,2092.67381,0.015,0.0271554489999999,0.0,0.0,Oct,2.0,2,1,1,Returning_Visitor,False,False
5654,5850,5932,0,0.0,0.0,0.0,16,149.9,0.05625,0.1,0.0,0.0,Jun,2.0,2,7,1,Returning_Visitor,False,False
5655,5851,5933,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,2.0,2,1,1,Returning_Visitor,True,False
5656,5852,5934,5,68.01428571,1.0,21.2,63,1033.206667,0.0,0.009068627,0.0,0.0,Aug,2.0,2,2,2,Returning_Visitor,False,False
5657,5853,5935,1,129.0,1.0,26.7,28,1392.1,0.031111111,0.056333333,0.0,0.0,Sep,3.0,2,7,13,Returning_Visitor,True,False
5658,5854,5936,0,0.0,0.0,0.0,49,1571.12381,0.004255319,0.010638298,0.0,0.0,Jul,2.0,2,8,4,New_Visitor,True,False
5659,5855,5937,11,362.3,0.0,0.0,41,1081.713333,0.01,0.0288304089999999,27.5128393,0.0,Sep,2.0,2,1,1,Returning_Visitor,True,False
5660,5856,5938,3,90.7,3.0,65.4,13,1036.53178,0.035294118,0.048235852,19.74930078,0.0,Nov,3.0,2,1,4,Returning_Visitor,True,False
5661,5857,5939,8,760.9,3.0,206.1,36,2400.667778,0.008527132,0.02372093,0.0,0.0,Nov,1.0,2,7,2,Returning_Visitor,False,False
5662,5858,5940,6,67.4,0.0,0.0,13,217.7611111,0.0125,0.025,0.0,0.0,Oct,2.0,2,5,7,Returning_Visitor,True,False
5663,5859,5941,1,17.2,0.0,0.0,11,394.8,0.0,0.027272727,0.0,0.0,Nov,2.0,2,4,13,Returning_Visitor,False,False
5664,5860,5942,1,1566.6,0.0,0.0,34,2256.74954,0.0,0.000250438,0.0,0.0,Oct,2.0,2,3,2,Returning_Visitor,False,False
5665,5861,5943,0,0.0,0.0,0.0,29,1373.933333,0.0,0.020689655,0.0,0.0,Oct,2.0,4,7,1,Returning_Visitor,False,False
5666,5862,5944,0,0.0,0.0,0.0,4,141.0,0.0,0.05,0.0,0.0,Aug,4.0,1,3,3,New_Visitor,False,False
5667,5863,5945,0,0.0,0.0,0.0,34,2091.4803920000004,0.0462121209999999,0.071855922,0.0,0.0,Oct,1.0,1,8,1,Returning_Visitor,False,False
5668,5864,5946,3,59.2,0.0,0.0,9,1261.7,0.016666667,0.05,0.0,0.0,Aug,2.0,5,1,5,Returning_Visitor,False,False
5669,5865,5947,3,50.15,0.0,0.0,26,1107.116667,0.0,0.009490509,0.0,0.0,Aug,2.0,2,1,1,Returning_Visitor,False,False
5670,5866,5948,8,166.46,1.0,25.2,47,981.6014286,0.007272727,0.006818182,0.0,0.0,Aug,1.0,1,1,3,Returning_Visitor,False,False
5671,5867,5949,0,0.0,0.0,0.0,19,187.2,0.068421053,0.131578947,0.0,0.0,Nov,3.0,2,3,13,Returning_Visitor,False,False
5672,5868,5950,1,6.0,0.0,0.0,21,332.8,0.0,0.008695652,0.0,0.0,Sep,2.0,5,4,5,Returning_Visitor,True,False
5673,5869,5951,5,241.35,0.0,0.0,5,244.7,0.011111111,0.033333333,0.0,0.0,Nov,2.0,2,4,1,Returning_Visitor,True,False
5674,5870,5952,4,48.83243423,4.0,165.66666669999998,22,365.774339,0.004365079,0.015583028,0.0,0.0,Aug,3.0,2,1,4,Returning_Visitor,False,False
5675,5871,5953,3,60.16666667,0.0,0.0,14,2322.866667,0.011764706,0.028431373,0.0,0.0,Jun,2.0,2,2,1,Returning_Visitor,False,False
5676,5873,5955,0,0.0,0.0,0.0,5,20.2,0.18,0.1866666669999999,0.0,0.0,Aug,3.0,2,4,20,Returning_Visitor,False,False
5677,5874,5956,4,42.2,0.0,0.0,98,2260.838889,0.004040404,0.007070707,32.9346011,0.0,Nov,2.0,4,1,3,New_Visitor,False,True
5678,5875,5957,3,62.9,1.0,0.0,30,647.5185230000001,0.0,0.010437463,13.73292849,0.0,Jul,2.0,2,3,1,Returning_Visitor,True,True
5679,5876,5958,0,0.0,0.0,0.0,4,288.4333333,0.0,0.0125,0.0,0.0,Aug,1.0,1,4,2,Returning_Visitor,False,False
5680,5877,5959,0,0.0,0.0,0.0,16,394.5580952,0.0,0.015,0.0,0.0,Oct,2.0,2,1,20,New_Visitor,False,False
5681,5878,5960,0,0.0,0.0,0.0,9,532.0,0.0,0.066666667,0.0,0.0,Oct,2.0,2,3,4,Returning_Visitor,False,False
5682,5879,5961,3,80.6,2.0,16.2,33,770.1071795,0.005405405,0.016216216,0.0,0.0,Oct,3.0,2,1,5,Returning_Visitor,False,False
5683,5880,5962,3,13.0,1.0,0.0,51,4651.612222,0.004155844,0.020606061,0.0,0.0,Jul,2.0,4,3,4,Returning_Visitor,False,False
5684,5881,5963,3,89.8,0.0,0.0,12,355.85,0.013333333,0.016,0.0,0.0,Oct,1.0,1,1,3,New_Visitor,True,False
5685,5882,5964,0,0.0,0.0,0.0,18,432.7666666999999,0.0,0.027777778,0.0,0.0,Oct,3.0,2,1,2,Returning_Visitor,False,False
5686,5883,5965,6,177.6,0.0,0.0,17,284.78333330000004,0.009090909,0.022727273,31.99181419,0.0,Oct,4.0,1,1,2,Returning_Visitor,False,True
5687,5884,5966,4,103.8,0.0,0.0,14,314.29333330000003,0.0,0.013333333,79.44353446,0.0,Jul,2.0,2,5,2,New_Visitor,False,True
5688,5885,5967,0,0.0,0.0,0.0,13,328.9,0.015384615,0.046153846,0.0,0.0,Jun,2.0,2,3,3,Returning_Visitor,False,False
5689,5886,5968,0,0.0,0.0,0.0,2,179.8,0.0,0.033333333,0.0,0.0,Nov,3.0,3,1,3,New_Visitor,True,False
5690,5887,5969,3,230.1,0.0,0.0,35,905.1226263,0.017647059,0.019206774,0.0,0.0,Jul,3.0,2,6,1,Returning_Visitor,False,False
5691,5888,5970,10,228.35,0.0,0.0,3,28.6,0.0,0.001851852,0.0,0.0,Oct,2.0,2,7,5,New_Visitor,False,False
5692,5889,5971,12,381.5,1.0,22.2,154,7835.874629000001,0.012549679,0.022587818,0.0,0.0,Aug,3.0,2,1,2,Returning_Visitor,True,False
5693,5890,5972,6,188.5,0.0,0.0,25,590.6,0.0,0.003703704,0.0,0.0,Aug,2.0,2,1,2,New_Visitor,True,False
5694,5891,5973,1,37.2,0.0,0.0,14,387.7666667,0.013333333,0.031111111,0.0,0.0,Oct,1.0,8,3,1,Returning_Visitor,False,False
5695,5892,5974,1,5.0,0.0,0.0,40,2731.5,0.0,0.0123577239999999,0.0,0.0,Jul,2.0,10,2,2,Returning_Visitor,True,False
5696,5893,5975,2,34.2,0.0,0.0,18,1567.846667,0.0,0.017894737,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
5697,5894,5976,4,53.4,0.0,0.0,4,53.4,0.0,0.025,0.0,0.0,Oct,1.0,1,7,5,New_Visitor,False,False
5698,5895,5977,0,0.0,0.0,0.0,3,145.0,0.066666667,0.133333333,0.0,0.0,Jun,2.0,2,1,3,Returning_Visitor,False,False
5699,5896,5978,8,168.16666669999998,0.0,0.0,70,2146.757984,0.0,0.009316323,67.30929078,0.0,Nov,2.0,4,5,2,Returning_Visitor,False,False
5700,5897,5979,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Aug,3.0,2,1,1,Returning_Visitor,True,False
5701,5898,5980,2,41.2,0.0,0.0,36,595.8,0.0,0.005405405,0.0,0.0,Nov,4.0,2,2,4,Returning_Visitor,False,False
5702,5899,5981,4,160.2,2.0,21.2,43,1568.320833,0.009183673,0.02292517,28.05716135,0.0,Oct,1.0,1,3,2,Returning_Visitor,False,False
5703,5901,5983,3,214.6,0.0,0.0,59,1992.733333,0.003225806,0.034331797,13.18078221,0.0,Aug,2.0,2,1,2,Returning_Visitor,True,False
5704,5902,5984,0,0.0,0.0,0.0,18,587.7333332999999,0.0,0.022222222,32.52380772,0.0,Nov,2.0,2,7,4,Returning_Visitor,True,True
5705,5903,5985,0,0.0,0.0,0.0,21,1294.566667,0.035,0.067,0.0,0.0,Oct,1.0,1,1,1,Returning_Visitor,False,False
5706,5904,5986,3,29.2,0.0,0.0,17,652.5666667,0.022222222,0.033333333,24.12558571,0.0,Jun,1.0,1,6,3,Returning_Visitor,False,True
5707,5905,5987,0,0.0,0.0,0.0,77,1750.371795,0.021367521,0.031794872,0.0,0.0,Aug,1.0,1,1,6,Returning_Visitor,False,False
5708,5906,5988,4,26.0,0.0,0.0,12,704.95,0.0,0.011764706,0.0,0.0,Oct,2.0,4,3,2,Returning_Visitor,False,True
5709,5907,5989,4,59.86,1.0,38.3,36,725.21,0.005,0.034166667,0.0,0.0,Oct,2.0,2,9,2,Returning_Visitor,True,False
5710,5908,5990,9,399.8,5.0,923.9,115,7243.649316,0.003225806,0.018928571,3.5854398260000004,0.0,Aug,2.0,2,8,4,Returning_Visitor,False,True
5711,5909,5991,0,0.0,0.0,0.0,21,192.9,0.059090909,0.104545455,0.0,0.0,Jul,2.0,2,1,3,Returning_Visitor,True,False
5712,5910,5992,0,0.0,0.0,0.0,2,21.2,0.0,0.1,0.0,0.0,Jun,2.0,2,5,1,Returning_Visitor,False,False
5713,5911,5993,6,344.2,3.0,201.4,51,1693.6333329999998,0.003703704,0.014814815,11.27445733,0.0,Nov,2.0,6,1,2,Returning_Visitor,False,False
5714,5912,5994,4,108.53333329999998,0.0,0.0,23,411.4666667,0.051851852,0.0724691359999999,31.91414045,0.0,Sep,1.0,1,3,2,Returning_Visitor,False,True
5715,5913,5995,0,0.0,0.0,0.0,9,257.9,0.011111111,0.044444444,0.0,0.0,Jun,1.0,1,1,20,Returning_Visitor,True,False
5716,5914,5996,0,0.0,3.0,44.0,179,1738.472529,2.7300000000000003e-05,0.025997611,0.0,0.0,Aug,2.0,4,9,11,Returning_Visitor,False,False
5717,5915,5997,0,0.0,0.0,0.0,8,20.2,0.1,0.175,0.0,0.0,Jun,3.0,2,1,1,Returning_Visitor,False,False
5718,5916,5998,13,408.6,0.0,0.0,21,589.4214286,0.004444444,0.014814815,18.09857173,0.0,Aug,2.0,2,8,2,Returning_Visitor,False,True
5719,5917,5999,0,0.0,0.0,0.0,32,1028.566667,0.0125,0.015625,0.0,0.0,Aug,1.0,1,6,3,Returning_Visitor,True,False
5720,5918,6000,0,0.0,1.0,0.0,56,1510.006667,0.0741379309999999,0.094482759,0.0,0.0,Aug,3.0,2,1,3,Returning_Visitor,False,False
5721,5919,6001,1,21.2,0.0,0.0,12,249.4095238,0.015384615,0.0192307689999999,0.0,0.0,Oct,2.0,2,8,2,Returning_Visitor,True,False
5722,5920,6002,2,91.6,2.0,678.0,66,2101.305092,0.0,0.0100497509999999,48.04390582,0.0,Oct,2.0,2,3,2,Returning_Visitor,False,True
5723,5921,6003,1,77.1,0.0,0.0,35,365.5833333,0.017142857,0.0268571429999999,0.0,0.0,Nov,2.0,2,1,4,Returning_Visitor,False,False
5724,5922,6004,3,67.4,2.0,16.2,8,281.1,0.0,0.041666667,15.82044157,0.0,Nov,3.0,2,1,20,Returning_Visitor,False,True
5725,5923,6005,6,1013.886667,1.0,378.8,8,230.28,0.0,0.02254902,13.86451214,0.0,Sep,2.0,2,3,2,Returning_Visitor,True,False
5726,5924,6006,7,117.6666667,0.0,0.0,74,1540.290115,0.00617284,0.0162375069999999,0.0,0.0,Aug,2.0,2,7,1,Returning_Visitor,False,False
5727,5925,6007,5,401.15,0.0,0.0,38,1570.681813,0.005980066,0.015724311,24.51269374,0.0,Sep,2.0,4,7,4,Returning_Visitor,False,False
5728,5926,6008,0,0.0,0.0,0.0,40,1178.496667,0.026666667,0.031153846,0.0,0.0,Aug,2.0,2,4,1,Returning_Visitor,False,False
5729,5927,6009,4,206.25,0.0,0.0,16,572.65,0.0,0.011111111,10.17711218,0.0,Sep,3.0,2,1,4,Returning_Visitor,True,True
5730,5928,6010,3,552.2,1.0,0.0,40,829.8,0.074418605,0.090697674,0.0,0.0,Nov,3.0,2,1,13,Returning_Visitor,False,False
5731,5929,6011,6,130.5,2.0,439.2,78,5526.080123,0.0,0.010699588,0.838988251,0.0,Nov,2.0,2,9,1,Returning_Visitor,False,False
5732,5930,6012,4,65.6,0.0,0.0,25,575.8166667,0.0,0.007142857,0.0,0.0,Nov,2.0,4,2,20,Returning_Visitor,True,False
5733,5931,6013,0,0.0,1.0,0.0,48,1062.812542,0.0,0.027253521,0.0,0.0,Sep,1.0,1,4,2,Returning_Visitor,False,False
5734,5932,6014,6,47.3,0.0,0.0,14,858.2,0.0,0.010526316,0.0,0.0,Oct,4.0,1,3,5,New_Visitor,False,True
5735,5933,6015,0,0.0,0.0,0.0,48,3025.333333,0.004166667,0.009375,0.0,0.0,Aug,1.0,1,1,20,Returning_Visitor,False,False
5736,5934,6016,3,57.6,0.0,0.0,19,384.4030303,0.009090909,0.020295983,0.0,0.0,Sep,3.0,7,8,2,Returning_Visitor,False,False
